"Row.names","V1","heat","drought"
"AT1G02770",1,-0.153252909215296,0.793873843055825
"AT1G02790",8,0.285559870590846,0.0555604268019451
"AT1G02800",1,-0.206958891837743,1.00642228775986
"AT1G02810",9,-1.48362497258044,-0.0920988990382294
"AT1G02813",8,-0.41165079285334,0.248500088892105
"AT1G02816",7,-0.6064296900027,-2.46651720091637
"AT1G02820",4,0.379663807609635,0.350683978908618
"AT1G02830",2,1.31690027143671,-1.94016256330758
"AT1G02850",8,0.0241761864656805,0.355413567040608
"AT1G02860",1,-0.51257855047049,0.608370457462386
"AT1G02870",10,-1.34909234830556,1.72339530541676
"AT1G02900",7,-0.884650185043467,-1.69120826404813
"AT1G02920",9,-1.71952874862231,0.788176657836468
"AT1G02940",4,0.371642657222723,-0.0811780807901696
"AT1G02950",1,-0.0642837312501724,0.871275574158072
"AT1G02970",8,-0.172511290511682,-0.102258414762159
"AT1G02980",4,0.403565244278316,0.0875343761666094
"AT1G03000",2,0.657203734015943,-1.09034450314129
"AT1G03010",8,-0.166073765120354,-0.12574732357701
"AT1G03020",6,-1.68977332274596,1.96964309190067
"AT1G03030",4,0.572689046416004,-0.186453298956172
"AT1G03040",7,-1.13275440448004,-2.15275432528926
"AT1G03050",8,-0.232591016667898,0.437520549331754
"AT1G03055",1,-0.671835009344035,0.784804983135359
"AT1G03070",1,-0.110558396240395,0.664442696285963
"AT1G03090",1,-0.161203855878417,0.712232520713309
"AT1G03100",1,-0.200674176135429,1.16889940118451
"AT1G03106",8,-0.242056129626901,0.392959596075983
"AT1G03110",2,1.02200719050621,-2.24256916415367
"AT1G03120",6,-1.70184829447335,1.74158026810378
"AT1G03130",1,-0.134433030622381,0.832305237429143
"AT1G03140",4,1.94551323861205,0.483157547524279
"AT1G03150",11,-8.62993937104006,6.80219848193342
"AT1G03160",1,-0.378615830297094,0.633970444364801
"AT1G03170",1,-0.25084118225395,0.898154574630056
"AT1G03180",1,0.0651841397882185,1.30560980142155
"AT1G03210",6,-2.58528589585104,2.95229085307791
"AT1G03230",1,-0.685785053218821,0.589501740608402
"AT1G03240",8,-0.393336517119304,-0.319900631205962
"AT1G03250",8,-0.177013913972024,0.287650443952576
"AT1G03260",7,-0.234953939214654,-1.01188114119561
"AT1G03270",10,-1.1609527365315,1.13559183475726
"AT1G03290",2,2.13616658001638,-2.76809878732796
"AT1G03300",7,0.0931430767225894,-2.50256143280707
"AT1G03330",2,2.290744203448,-1.35770255345514
"AT1G03350",9,-1.49164352272964,0.62934889201945
"AT1G03360",1,-0.0969298392334353,0.93625036744131
"AT1G03370",3,2.43649044311378,-3.05764409400828
"AT1G03380",8,0.0270372422592209,0.427048444654963
"AT1G03390",1,-0.462896526734325,1.16020027488001
"AT1G03400",6,-1.66620447436638,2.53411410583617
"AT1G03430",6,-1.39184720230337,3.20732803940418
"AT1G03445",8,0.0338752972504922,-0.0932978846537127
"AT1G03457",7,-0.676464205619929,-0.812138280384633
"AT1G03470",1,-0.108708081763182,0.745060512882307
"AT1G03490",1,0.686868120164043,1.32885835021808
"AT1G03510",10,-1.12061212820728,1.23079486154869
"AT1G03530",6,-1.6950328222943,2.12589253551319
"AT1G03540",1,-0.183153539962325,1.46973580940753
"AT1G03550",4,0.328594853091439,0.0130150540302969
"AT1G03600",1,-0.0736140939120364,0.796653241973705
"AT1G03620",1,-0.12341875228908,0.628037672916893
"AT1G03650",1,-0.177195599861443,0.839548991775121
"AT1G03660",1,-0.870118998230843,0.841159342312923
"AT1G03670",1,-0.360600370698789,1.21499028822145
"AT1G03680",1,-0.0332650294360787,0.794441675839543
"AT1G03700",8,-0.0555672378322875,0.150802314208791
"AT1G03710",10,-0.749825494183676,1.41081692662
"AT1G03720",1,-0.248089703519041,0.714715781404045
"AT1G03740",10,-0.939247554432242,1.17701749212618
"AT1G03750",10,-1.37607402415922,1.41181644906199
"AT1G03760",1,-0.17291260705025,0.784652614507589
"AT1G03770",1,-0.15251198032868,0.944389243105896
"AT1G03780",8,0.293890602414247,0.0182979087633495
"AT1G03790",8,0.30750807941912,0.377113763571608
"AT1G03800",8,-0.725729147206469,-0.275742261259021
"AT1G03810",1,-0.683282519240279,0.672936828434985
"AT1G03820",9,-1.23460044506608,0.742293967183049
"AT1G03830",1,-0.298515006964428,1.45904239821705
"AT1G03840",4,1.30188206016578,1.2876262827854
"AT1G03870",7,-0.809561433703196,-2.36149820208365
"AT1G03900",1,-0.394117600557778,0.615725072079165
"AT1G03905",8,-0.59473509814179,0.392202710153729
"AT1G03910",2,0.475114471995271,-2.03641006752324
"AT1G03920",11,-4.99425182950638,5.17498590372039
"AT1G03930",8,-0.49067314581463,0.489605828848621
"AT1G03940",8,0.262487610917659,-0.029839204203976
"AT1G03950",1,-0.317410815634189,0.826086516935758
"AT1G03960",2,1.73788707275064,-2.84808493928137
"AT1G03970",6,-2.32650964512146,1.87510980850315
"AT1G03982",8,-0.15957379538623,0.073715183916775
"AT1G03990",10,-0.17107821015478,2.06365062283582
"AT1G04000",5,1.70031095554272,1.27576581153134
"AT1G04020",1,-0.723210323515419,0.599878942776747
"AT1G04030",10,-1.55222886612213,1.37421096286262
"AT1G04040",9,-0.998149692652445,0.44726032125735
"AT1G04050",8,0.0899638581266044,0.414253627457082
"AT1G04070",8,-0.567927174166755,0.11875401320962
"AT1G04100",10,-0.725131060263594,1.38825828494165
"AT1G04110",1,-0.0167562871923262,0.57515891384391
"AT1G04120",8,-0.590790301268137,0.362111442830178
"AT1G04130",1,-0.147623972692889,1.46547472931111
"AT1G04150",8,0.0984723514130772,0.0150319778893308
"AT1G04171",8,-0.153938890538708,0.0723306186955397
"AT1G04180",10,-1.02827217659389,1.5084212689162
"AT1G04200",9,-0.924416522616607,0.443753461916882
"AT1G04210",6,-2.24166257163999,1.7528071913413
"AT1G04220",4,0.675551201761463,0.881890912672843
"AT1G04240",1,0.27953755225702,1.19364211300481
"AT1G04280",1,-0.2054952736336,0.917157171265544
"AT1G04330",1,-0.314192764886719,0.67698787453695
"AT1G04340",4,0.962207642516209,1.13163360189155
"AT1G04350",3,3.1547902279164,-2.76554980426533
"AT1G04360",4,0.404144037755382,0.0631728561501775
"AT1G04370",8,-0.423566865807658,0.241235294188588
"AT1G04380",2,1.2917226666229,-1.32522931808905
"AT1G04390",8,-0.525001678716936,0.271870524486287
"AT1G04420",8,-0.147761733020653,0.0947955516712863
"AT1G04440",7,-1.25424160619865,-0.584296146224206
"AT1G04445",8,-0.44115431801671,0.244942652805087
"AT1G04470",4,0.501323787035978,-0.0322122756700162
"AT1G04490",9,-1.73542669206674,0.0412496341253646
"AT1G04510",7,-0.834128057688788,-0.700406495016934
"AT1G04520",4,1.02586349867285,-0.75180938558634
"AT1G04530",4,0.496377986943227,-0.971876503832381
"AT1G04550",1,-0.225362735368405,0.966553198043489
"AT1G04560",4,0.782819861928856,0.483482071442228
"AT1G04570",5,1.73759337362189,2.28960810973357
"AT1G04580",8,-0.723686861267357,0.0558041165800771
"AT1G04600",4,2.15347107128589,-0.0818275441486272
"AT1G04610",2,2.41826398323196,-1.39142256040284
"AT1G04620",1,0.761253698942212,1.53699971660773
"AT1G04645",10,-0.42491540127872,2.08280236187653
"AT1G04650",2,3.52230444400837,-0.0221931675444511
"AT1G04670",8,-0.434264936007393,0.445711286839863
"AT1G04684",8,0.018963202531011,-0.000793071388903716
"AT1G04690",8,-0.375531877981886,0.436701776845368
"AT1G04700",10,-0.754588079927803,1.68806276418626
"AT1G04710",7,-1.42931867338408,-2.25890881875028
"AT1G04760",8,-0.2679416486742,0.321907749451417
"AT1G04770",8,-0.152599487321872,0.513850172897657
"AT1G04780",7,-0.043444740182552,-0.821018615788517
"AT1G04800",1,-0.0948217847863765,0.886865065214909
"AT1G04810",7,-0.816121948131649,-0.789911069174764
"AT1G04840",6,-2.15332065898039,1.6569539648326
"AT1G04850",7,-0.873954469580624,-1.15225101735773
"AT1G04860",2,0.939852450175827,-1.06218767726433
"AT1G04870",4,0.644228582002464,0.80013002933882
"AT1G04880",8,-0.41343828031057,0.107210767201472
"AT1G04890",8,-0.283446042331698,0.191434922558564
"AT1G04910",9,-1.52846486361194,0.43351966931137
"AT1G04920",9,-0.945810460888718,-0.0248386129723133
"AT1G04930",5,1.48460925260867,1.72561336483567
"AT1G04940",8,-0.42291436695647,0.230374982322003
"AT1G04970",10,-1.1476228248548,1.38708503806351
"AT1G04980",9,-0.778885944575438,0.510876036628747
"AT1G05020",9,-0.78707385008014,0.501188585373913
"AT1G05030",9,-1.12344200966934,0.986688810132315
"AT1G05040",12,-1.54363214439023,-5.55726799185092
"AT1G05055",10,-0.259088491263523,1.89110557772431
"AT1G05060",4,0.450605102595638,0.223652699700574
"AT1G05065",9,-1.18582171657625,-0.00517995499721876
"AT1G05080",8,-0.0384549659006541,0.245581087019175
"AT1G05085",8,-0.349454053506559,-0.141906825572467
"AT1G05100",5,1.51508519746163,1.98176872819867
"AT1G05120",1,-0.161082252318657,0.685602475216244
"AT1G05160",10,-1.53668338683123,2.01794546368241
"AT1G05170",5,3.20848113923048,3.97230471980369
"AT1G05200",7,-0.545510603415707,-1.56052419705288
"AT1G05205",10,-0.696928125623584,1.84826384715063
"AT1G05210",10,-1.27710712095893,1.6688635929644
"AT1G05240",8,-0.281096862029855,0.1688643864305
"AT1G05260",8,-0.538418442119726,0.108002488896962
"AT1G05270",12,-2.28639763525445,-2.68879150582771
"AT1G05280",8,-0.282068984091721,0.308935929858199
"AT1G05290",4,0.604348142548423,0.396889060476999
"AT1G05291",4,0.341786087059122,0.161025545988446
"AT1G05300",12,-2.08967492929315,-4.6504866883752
"AT1G05320",10,-0.597068405883455,1.52470274422726
"AT1G05330",12,-3.42312924028137,-4.61960243870158
"AT1G05340",8,-0.0641901265674099,0.505607784149835
"AT1G05360",1,-0.685714989013533,0.886556629919149
"AT1G05370",6,-2.46323414404592,1.91351113660373
"AT1G05380",1,-0.376093404632054,0.580032310574588
"AT1G05385",8,-0.337306712761742,0.0508535371921529
"AT1G05400",1,-0.323491652933926,0.82544714272743
"AT1G05420",4,0.549888331467056,0.683455384033764
"AT1G05430",1,-0.451909900599187,1.24865281134871
"AT1G05440",2,2.02314895471824,-0.627677874564568
"AT1G05460",10,-1.10257435055919,1.34041434192544
"AT1G05470",4,1.05110924032722,-0.18070043637731
"AT1G05500",8,-0.187741011965653,0.263879501353636
"AT1G05520",7,-0.577004943575647,-0.650336609220208
"AT1G05530",8,-0.424519928591565,0.429638313858618
"AT1G05540",10,-1.29234790200878,1.11584258471502
"AT1G05570",4,0.697623511395861,-0.725168381374915
"AT1G05575",7,-1.29161130890418,-2.207827076422
"AT1G05577",8,-0.385330179734899,0.116155698888353
"AT1G05580",8,-0.429958817282116,0.278530322338254
"AT1G05590",1,0.118003950049945,0.948986040786518
"AT1G05600",1,-0.320051699054093,0.829683556091689
"AT1G05610",3,6.26127137244792,-5.92493050792409
"AT1G05615",8,-0.397346657586048,0.301155500183261
"AT1G05630",6,-1.47994545994079,2.44950307691433
"AT1G05640",8,-0.392427924409963,0.197280247912761
"AT1G05650",8,-0.290864110531868,0.181984619729119
"AT1G05670",10,-1.41141919670852,1.85883654718652
"AT1G05680",9,-1.03940043923033,-0.102643498543778
"AT1G05700",1,-0.56496028210476,0.808517395209839
"AT1G05740",4,0.551026151337635,0.327160712533526
"AT1G05760",1,-0.193744250321438,0.861162078145073
"AT1G05770",1,-0.151062194772686,0.858351652669239
"AT1G05780",4,0.820663459277015,0.0639641110169835
"AT1G05800",8,-0.176921055031006,-0.00266574249403719
"AT1G05805",1,-0.142541090351114,0.910830368372039
"AT1G05810",2,1.85316170635619,-3.16462043262863
"AT1G05820",1,-0.234767611733925,1.48836383461518
"AT1G05835",9,-1.15418198362357,-0.253926705201462
"AT1G05860",8,-0.278549036137496,0.0490875757509543
"AT1G05870",1,-0.566241285146198,0.92883092484475
"AT1G05900",6,-2.98424472869697,3.13659792399263
"AT1G05910",10,-1.38572509568822,1.55110989813559
"AT1G05920",4,0.813560921767078,0.582603464581234
"AT1G05925",8,-0.381242997495467,0.373282647147115
"AT1G05930",8,0.0797493019255895,0.049260047328864
"AT1G05940",10,-0.502980228780267,1.68158490823622
"AT1G05950",1,-0.384255671014658,0.99388451390178
"AT1G05990",8,-0.159196435565798,0.337062049740816
"AT1G06010",10,-0.653785574551338,1.30876902349074
"AT1G06020",2,2.15678731760951,-1.32606763360832
"AT1G06030",4,1.5423585166186,0.338051456029057
"AT1G06050",1,0.628933614042986,1.90479908001316
"AT1G06060",1,0.555864003897406,0.836802822012371
"AT1G06070",12,-2.79632002909598,-3.13894615444076
"AT1G06080",1,-0.0975932095767433,0.965110750465283
"AT1G06090",2,1.47870542867151,-2.46986077825594
"AT1G06100",4,0.982424372724804,-0.77916801613141
"AT1G06110",1,-0.183115439548688,0.675145605824273
"AT1G06120",8,-0.149499647603914,0.155464985987497
"AT1G06130",2,1.67109629366043,-1.68905523751998
"AT1G06135",5,1.58076640145849,2.49327637602434
"AT1G06137",4,1.02607710308659,0.233248071456985
"AT1G06140",11,-3.90010202721741,4.2998992574428
"AT1G06149",1,-0.389258299617262,0.593345276423738
"AT1G06150",5,3.77816177123136,2.86907157120093
"AT1G06160",9,-2.20917681241585,0.762624754733372
"AT1G06170",6,-1.66618520347983,2.62075980338423
"AT1G06180",1,-0.105328231685038,0.646906584718812
"AT1G06190",8,-0.249890926946962,0.122619826047577
"AT1G06210",12,-2.07058989142785,-2.89317544782874
"AT1G06220",9,-1.04931360335691,0.651445553840945
"AT1G06225",8,0.0583250541684143,-0.0198327670978522
"AT1G06250",10,-1.31466267269051,1.8333136872174
"AT1G06270",10,-1.10321041651748,1.08854210367874
"AT1G06280",4,0.499725513765695,0.525741881465724
"AT1G06310",9,-1.24879106625276,0.114709966000449
"AT1G06320",8,-0.207903224175325,0.332258246388579
"AT1G06330",8,-0.00193431552248002,0.31100467582655
"AT1G06390",9,-1.2488913774562,0.940196386616345
"AT1G06430",2,1.10071647699309,-1.42872566871915
"AT1G06440",1,-0.674572860012804,1.0507941702392
"AT1G06450",1,-0.646132222722634,1.07725248223654
"AT1G06470",1,-0.30420408080767,0.622386511783547
"AT1G06475",2,0.770565927288526,-2.35127169764843
"AT1G06490",8,-0.0572765396327648,0.25598711682089
"AT1G06510",6,-2.20951959294324,2.41353198918938
"AT1G06520",8,-0.163418872656491,-0.0445036425244684
"AT1G06530",8,-0.598833397812697,0.00442167148079333
"AT1G06540",10,-0.172875414354185,2.15806851898263
"AT1G06550",10,-0.859266236011834,1.14572111172853
"AT1G06570",10,-0.625635766203349,1.42186889658277
"AT1G06590",12,-2.01199788006687,-2.11400603009617
"AT1G06620",1,-0.137385041314631,0.662570158228543
"AT1G06630",4,0.273454729984589,-0.420887840751463
"AT1G06640",1,-0.157252887431994,0.610881443621246
"AT1G06645",9,-1.45964107353112,0.410872899267659
"AT1G06650",9,-0.992263381109937,0.496336726829435
"AT1G06660",2,1.78367916004993,-2.60227648598177
"AT1G06710",7,-1.00283605942249,-0.609970417468461
"AT1G06720",6,-1.54503765024252,2.60018973254859
"AT1G06760",8,-0.743710333199397,0.188942895540821
"AT1G06810",1,-0.246674467321618,0.785233282975474
"AT1G06820",6,-1.65976410322023,2.34693407830133
"AT1G06830",8,-0.0301992459316778,0.257454903205991
"AT1G06870",7,-1.61466959489586,-0.866347413624949
"AT1G06920",4,0.752335342218364,0.106793000246265
"AT1G06923",8,0.000630427690804122,0.119006875971028
"AT1G06930",8,-0.573548756895506,0.00935784659456187
"AT1G06950",7,0.202431385465374,-1.15039277881599
"AT1G06970",1,0.683521114791764,1.70503018264418
"AT1G06980",1,-0.271686721158132,0.78008474393428
"AT1G06990",8,-0.402898943244975,0.266295464575248
"AT1G07020",6,-1.51659040350299,2.08328959820061
"AT1G07025",8,0.114829274603772,0.344830442785319
"AT1G07030",2,1.02397979192775,-3.65554585047249
"AT1G07040",10,-0.598426794802016,1.28588818928933
"AT1G07060",8,0.06476995047711,0.215212968757664
"AT1G07070",8,-0.298059738314815,0.226376072787012
"AT1G07090",4,0.771475211320645,0.343794697295974
"AT1G07120",8,0.00673587823301892,-0.0663221707038986
"AT1G07135",7,-1.85098338061234,-1.14075606688194
"AT1G07140",8,-0.0115721349980605,-0.427299121073969
"AT1G07160",6,-3.17657109400748,2.72477490845774
"AT1G07170",1,-0.305709435398579,0.698803825111551
"AT1G07180",8,-0.474032676832213,0.158121771859519
"AT1G07190",8,-0.651656736838452,0.123413603613243
"AT1G07220",8,-0.447625986507143,0.304727552119478
"AT1G07230",1,-0.248295346090164,0.552359698304456
"AT1G07240",1,-0.446464974255213,1.29728327790392
"AT1G07250",1,-0.265962050187608,0.6432802546963
"AT1G07260",9,-1.16197743014973,0.135355829717302
"AT1G07270",4,0.499850905667953,-0.430345231144125
"AT1G07280",8,-0.488684128750373,0.170989925436698
"AT1G07300",4,1.68038699293648,-0.440784777057286
"AT1G07310",10,-0.782889816997443,1.16514531822353
"AT1G07330",9,-1.34051303776086,-0.256189841184524
"AT1G07340",10,-0.489069449246313,1.52441356640185
"AT1G07350",8,0.118478762129837,0.10974703421974
"AT1G07360",7,-0.445179764313469,-1.04091780533009
"AT1G07370",1,-0.596337280993538,0.709103893831726
"AT1G07390",1,-0.544220004372201,0.94587184506795
"AT1G07400",1,0.161670100025655,0.772655861428653
"AT1G07410",4,0.423929201909628,-0.833483509267096
"AT1G07430",5,0.851601045890355,2.16348414382853
"AT1G07450",4,0.39130677976488,0.167993527082836
"AT1G07460",8,-0.0375393899008665,0.175327587563429
"AT1G07470",6,-2.03631384915112,1.37831122192174
"AT1G07476",8,-0.118514156220681,0.156372603485458
"AT1G07480",9,-0.838596301608133,0.0890886865452881
"AT1G07485",9,-1.02182595185267,0.673748569729396
"AT1G07510",1,-0.178463205786692,0.938422866331941
"AT1G07540",8,-0.264421755348331,0.238869029931136
"AT1G07560",8,-0.424360794870146,0.26479458508677
"AT1G07570",9,-1.6892148990403,0.213516965841615
"AT1G07600",10,-0.692273923885002,1.18188517291096
"AT1G07610",6,-3.25483072553937,2.91438733418384
"AT1G07615",1,-0.131233207512447,0.834947541483939
"AT1G07620",2,0.809183621116055,-1.59082822008548
"AT1G07670",1,-0.423184980219519,0.589257366313546
"AT1G07680",8,-0.384031755758076,0.206987026963688
"AT1G07690",8,-0.305736618549526,0.243903718454703
"AT1G07710",8,0.0592499748729773,0.108381321059488
"AT1G07720",8,-0.102415722087808,-0.4578288636054
"AT1G07747",8,-0.00417445422724535,0.0731517137543094
"AT1G07750",7,-0.0689041799226825,-1.45017828009017
"AT1G07770",11,-3.20604537594799,4.19271297387141
"AT1G07780",1,-0.843014873679352,0.967643172105189
"AT1G07810",1,-0.230048733271949,1.16733399044184
"AT1G07830",1,-0.646647987593139,0.737136805738642
"AT1G07840",10,-0.591380568303524,1.32506990125554
"AT1G07850",4,1.92649852828132,0.783877050184574
"AT1G07880",1,-0.281494989773861,0.797738869473068
"AT1G07900",1,-0.149472829496819,0.587810232474846
"AT1G07910",8,0.0752089747913578,-0.304793301464666
"AT1G07950",1,-0.0850340409549654,1.028742314729
"AT1G07960",9,-0.99756649178436,0.659530096922927
"AT1G07970",1,-0.151482800122454,1.11723868997211
"AT1G07980",1,-0.185430832861469,0.973755828890967
"AT1G07985",11,-4.83168366118975,4.40001534474209
"AT1G07990",1,-0.483962401694779,0.910729409392485
"AT1G08005",4,0.34114380570222,0.12955827239692
"AT1G08010",1,0.0326338629960643,0.738404947179889
"AT1G08030",6,-2.3531775690369,3.77744128516098
"AT1G08035",8,-0.182154938707525,-0.225782115360146
"AT1G08040",1,-0.791398942510456,0.86521930762004
"AT1G08050",1,-0.132393597907277,0.766527177894429
"AT1G08065",8,-0.402886581899536,0.172042469894032
"AT1G08080",8,-0.151185081967613,0.222127852487499
"AT1G08090",8,0.0344703416001227,0.25523863880582
"AT1G08100",8,0.253848342251697,0.106064579676753
"AT1G08135",1,-0.0312494033615076,0.854337321511535
"AT1G08140",8,-0.0844310858796913,0.239877669679716
"AT1G08150",8,-0.257085551609483,0.444563140891977
"AT1G08160",1,-0.396053013578255,0.713782403648287
"AT1G08165",1,-0.6700218300969,0.654205233960943
"AT1G08170",9,-0.962777675949062,0.833217279589279
"AT1G08180",7,-1.08487490396446,-0.961889363810656
"AT1G08200",9,-0.83067268623257,0.593220603681526
"AT1G08230",8,-0.501320762795304,0.435446773883899
"AT1G08250",9,-1.39525792035944,-0.546825881726722
"AT1G08260",9,-1.03039969330028,0.583042437768979
"AT1G08280",6,-2.00648692955322,1.90284866825425
"AT1G08290",1,-0.181927793601651,1.07314083598193
"AT1G08310",4,1.41310234206152,-0.100937338601583
"AT1G08315",7,-0.899741842597404,-2.51007853517673
"AT1G08340",10,-1.25132971410668,1.35178164436284
"AT1G08390",1,-0.283089585565412,0.578576659996023
"AT1G08400",9,-1.54823968557049,-0.0698750055787214
"AT1G08410",7,-0.445425255960373,-1.47794723887419
"AT1G08440",8,-0.406705124752208,0.288388632529479
"AT1G08460",8,-0.0486032466056045,0.143667347086472
"AT1G08470",9,-2.42448483889305,0.991925006450819
"AT1G08490",8,-0.375138131949782,0.185715982729064
"AT1G08500",10,0.457454182135043,2.41378954384353
"AT1G08510",1,0.197810983450347,0.581277833030241
"AT1G08540",1,-0.285998867599561,0.562653314384684
"AT1G08580",6,-1.5590986159646,2.22235449799872
